1	1087938.94	313
2	1087938.85	313
3	1087937.78	313
4	1087937.24	313
5	1087935.81	313
6	1087934.42	313
7	1087933.05	313
8	1087930.75	313
9	1087929.68	313
10	1087928.99	313
20	1087923.41	313
30	1087912.62	313
40	1087909.52	313
50	1087908.56	313
60	1087902.77	313
70	1087899.68	313
80	1087893.34	313
90	1087884.14	313
100	1087881.0	313
200	1087838.43	313
300	1087811.94	313
400	1087775.14	313
